No,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,Season
5428,13,3,31.0,34.0,11.9952,65.0,700.0,1.0,16.4,1012.4,8.1,0.0,E,1.0,Aotizhongxin,2013-10-01,Musim Semi
5429,13,4,36.0,52.0,9.7104,42.0,800.0,34.0,15.8,1013.0,9.0,0.0,NNE,0.9,Aotizhongxin,2013-10-01,Musim Semi
5430,13,5,21.0,24.0,5.9976,26.0,500.0,51.0,15.2,1013.6,9.1,0.0,NNE,1.0,Aotizhongxin,2013-10-01,Musim Semi
5431,13,6,19.0,30.0,3.7128,26.0,500.0,53.0,15.0,1013.6,9.4,0.0,NE,0.5,Aotizhongxin,2013-10-01,Musim Semi
5432,13,7,22.0,25.0,4.8552,27.0,600.0,47.0,15.0,1014.2,9.8,0.0,NE,0.8,Aotizhongxin,2013-10-01,Musim Semi
5433,13,8,26.0,28.0,6.8544,36.0,500.0,35.0,15.2,1014.6,9.3,0.0,ENE,1.1,Aotizhongxin,2013-10-01,Musim Semi
5434,13,9,27.0,34.0,7.4256,54.0,600.0,9.0,15.1,1014.5,9.7,0.0,NE,1.3,Aotizhongxin,2013-10-01,Musim Semi
5435,13,10,35.0,38.0,7.14,49.0,600.0,9.0,15.4,1014.5,10.0,0.0,NE,1.1,Aotizhongxin,2013-10-01,Musim Semi
5436,13,11,38.0,45.0,6.8544,54.0,600.0,5.0,16.3,1013.9,10.2,0.0,E,0.7,Aotizhongxin,2013-10-01,Musim Semi
5437,13,12,30.0,40.0,5.4264,58.0,600.0,6.0,16.2,1013.3,9.8,0.0,N,0.6,Aotizhongxin,2013-10-01,Musim Semi
5438,13,13,44.0,47.0,5.712,57.0,600.0,11.0,16.0,1012.5,10.5,0.0,NE,1.0,Aotizhongxin,2013-10-01,Musim Semi
5439,13,14,51.0,47.0,5.1408,56.0,600.0,14.0,15.9,1012.5,11.1,0.0,NE,0.9,Aotizhongxin,2013-10-01,Musim Semi
5440,13,15,51.0,43.0,3.9984,56.0,500.0,21.0,15.8,1012.3,11.0,0.0,E,0.9,Aotizhongxin,2013-10-01,Musim Semi
5441,13,16,38.0,41.0,0.5712,61.0,600.0,8.0,15.5,1012.4,10.9,0.0,NNE,0.9,Aotizhongxin,2013-10-01,Musim Semi
5442,13,17,62.0,75.0,2.5704,79.0,800.0,1.0,14.6,1012.6,10.8,0.0,NE,0.5,Aotizhongxin,2013-10-01,Musim Semi
5443,13,18,64.0,76.0,2.5704,83.0,800.0,1.0,14.1,1013.0,11.1,0.0,W,0.0,Aotizhongxin,2013-10-01,Musim Semi
5444,13,19,68.0,77.0,2.5704,84.0,900.0,1.0,13.7,1013.3,11.7,0.0,W,0.9,Aotizhongxin,2013-10-01,Musim Semi
5445,13,20,67.0,67.0,1.7136,85.0,900.0,1.0,13.6,1013.8,11.8,0.0,WSW,0.7,Aotizhongxin,2013-10-01,Musim Semi
5446,13,21,67.0,70.0,2.2848,84.0,1000.0,1.0,13.5,1014.2,12.1,0.0,E,0.0,Aotizhongxin,2013-10-01,Musim Semi
5447,13,22,64.0,70.0,3.1416,84.0,900.0,1.0,13.4,1014.4,12.3,0.0,SSW,0.5,Aotizhongxin,2013-10-01,Musim Semi
5448,13,23,61.0,63.0,3.1416,80.0,800.0,1.0,13.4,1014.3,12.5,0.0,NNE,0.1,Aotizhongxin,2013-10-01,Musim Semi
5449,14,0,73.0,101.0,2.2848,69.0,900.0,1.0,13.1,1014.4,12.2,0.0,ENE,0.0,Aotizhongxin,2013-10-01,Musim Semi
5450,14,1,73.0,81.0,2.856,72.0,1000.0,1.0,12.9,1014.4,12.0,0.0,NNE,0.0,Aotizhongxin,2013-10-01,Musim Semi
5451,14,2,87.0,116.0,8.2824,61.0,1100.0,1.0,13.1,1014.8,12.0,0.0,ESE,0.0,Aotizhongxin,2013-10-01,Musim Semi
5452,14,3,83.0,101.0,5.4264,57.0,800.0,1.0,13.0,1015.5,12.1,0.0,N,0.6,Aotizhongxin,2013-10-01,Musim Semi
5453,14,4,83.0,96.0,6.5688,57.0,700.0,1.0,12.8,1015.6,12.0,0.0,SW,0.7,Aotizhongxin,2013-10-01,Musim Semi
5454,14,5,64.0,64.0,5.1408,52.0,700.0,1.0,12.5,1016.6,11.9,0.0,NW,1.1,Aotizhongxin,2013-10-01,Musim Semi
5455,14,6,48.0,58.0,3.9984,50.0,700.0,1.0,12.4,1017.7,11.9,0.0,NNE,0.8,Aotizhongxin,2013-10-01,Musim Semi
5456,14,7,52.0,58.0,3.9984,49.0,700.0,1.0,13.4,1019.1,11.5,0.0,NE,1.6,Aotizhongxin,2013-10-01,Musim Semi
5457,14,8,39.0,13.0,4.8552,51.0,600.0,1.0,14.9,1020.0,4.0,0.0,NE,2.3,Aotizhongxin,2013-10-01,Musim Semi
5458,14,9,22.0,22.0,4.5696,48.0,400.0,1.0,15.5,1020.5,0.1,0.0,NE,3.5,Aotizhongxin,2013-10-01,Musim Semi
5459,14,10,14.0,14.0,2.856,40.0,300.0,10.0,15.4,1021.9,0.8,0.0,NNE,2.4,Aotizhongxin,2013-10-01,Musim Semi
5460,14,11,10.0,14.0,2.2848,30.0,300.0,22.0,15.5,1021.9,-0.3,0.0,NE,2.6,Aotizhongxin,2013-10-01,Musim Semi
5461,14,12,10.0,15.0,1.9992,25.0,300.0,28.0,15.8,1021.9,-0.5,0.0,NNE,2.3,Aotizhongxin,2013-10-01,Musim Semi
5462,14,13,3.0,6.0,1.428,22.0,200.0,33.0,15.2,1022.3,0.2,0.0,ENE,1.6,Aotizhongxin,2013-10-01,Musim Semi
5463,14,14,3.0,6.0,0.5712,21.0,300.0,36.0,14.3,1022.7,-0.2,0.0,ENE,1.0,Aotizhongxin,2013-10-01,Musim Semi
5464,14,15,4.0,6.0,1.428,24.0,300.0,35.0,14.5,1022.6,-1.2,0.0,ENE,2.0,Aotizhongxin,2013-10-01,Musim Semi
5465,14,16,3.0,6.0,1.7136,26.0,300.0,34.0,13.8,1023.3,-0.7,0.0,SE,1.0,Aotizhongxin,2013-10-01,Musim Semi
5466,14,17,7.0,8.0,1.9992,28.0,300.0,32.0,11.6,1024.1,-0.9,0.0,NNE,0.8,Aotizhongxin,2013-10-01,Musim Semi
5467,14,18,8.0,11.0,1.428,45.0,500.0,15.0,8.3,1024.9,1.9,0.0,WNW,0.5,Aotizhongxin,2013-10-01,Musim Dingin
5468,14,19,11.0,15.0,1.1424,61.0,500.0,3.0,6.8,1025.7,2.1,0.0,WSW,0.7,Aotizhongxin,2013-10-01,Musim Dingin
5469,14,20,13.0,18.0,2.2848,68.0,500.0,1.0,6.2,1026.9,4.4,0.0,WNW,0.5,Aotizhongxin,2013-10-01,Musim Dingin
5470,14,21,11.0,30.0,2.856,68.0,600.0,1.0,5.1,1027.5,3.1,0.0,NW,0.5,Aotizhongxin,2013-10-01,Musim Dingin
5471,14,22,16.0,23.0,2.2848,67.0,500.0,1.0,5.3,1027.7,1.8,0.0,NNE,1.0,Aotizhongxin,2013-10-01,Musim Dingin
5472,14,23,15.0,18.0,2.2848,63.0,500.0,1.0,6.5,1027.7,-0.3,0.0,NNE,1.0,Aotizhongxin,2013-10-01,Musim Dingin
5473,15,0,20.0,29.0,4.284,64.0,400.0,1.0,6.1,1028.1,-1.3,0.0,NNE,1.1,Aotizhongxin,2013-10-01,Musim Dingin
5474,15,1,12.0,29.0,1.7136,60.0,300.0,1.0,4.7,1028.1,-1.1,0.0,ENE,0.8,Aotizhongxin,2013-10-01,Musim Dingin
5475,15,2,6.0,6.0,0.8568,42.0,200.0,14.0,4.0,1027.5,-2.4,0.0,NNE,0.8,Aotizhongxin,2013-10-01,Musim Dingin
5476,15,3,8.0,11.0,1.1424,47.0,200.0,8.0,3.7,1027.5,-2.5,0.0,NE,0.7,Aotizhongxin,2013-10-01,Musim Dingin
5477,15,4,4.0,8.0,1.9992,59.0,200.0,1.0,3.2,1027.8,-2.3,0.0,WNW,0.0,Aotizhongxin,2013-10-01,Musim Dingin
5478,15,5,7.0,9.0,1.9992,52.0,200.0,4.0,2.2,1027.8,-1.2,0.0,ENE,0.8,Aotizhongxin,2013-10-01,Musim Dingin
5479,15,6,3.0,6.0,1.1424,42.0,200.0,10.0,1.7,1027.7,-1.6,0.0,E,0.0,Aotizhongxin,2013-10-01,Musim Dingin
5480,15,7,4.0,10.0,6.8544,51.0,300.0,5.0,7.8,1028.2,-3.1,0.0,NE,1.5,Aotizhongxin,2013-10-01,Musim Dingin
5481,15,8,12.0,20.0,13.1376,54.0,500.0,3.0,11.4,1028.2,-4.3,0.0,NE,1.7,Aotizhongxin,2013-10-01,Musim Semi
5482,15,9,7.0,23.0,10.2816,41.0,500.0,17.0,12.9,1027.6,-5.7,0.0,NE,1.1,Aotizhongxin,2013-10-01,Musim Semi
5483,15,10,10.0,14.0,12.0,28.0,500.0,31.0,14.5,1026.5,-4.8,0.0,E,1.7,Aotizhongxin,2013-10-01,Musim Semi
5484,15,11,3.0,6.0,11.0,23.0,400.0,37.0,15.2,1025.1,-5.3,0.0,SW,1.4,Aotizhongxin,2013-10-01,Musim Semi
5485,15,12,6.0,6.0,8.0,20.0,300.0,44.0,16.5,1024.0,-2.6,0.0,SSW,1.9,Aotizhongxin,2013-10-01,Musim Semi
5486,15,13,5.0,5.0,6.0,20.0,300.0,46.0,16.5,1023.0,-3.1,0.0,NE,0.9,Aotizhongxin,2013-10-01,Musim Semi
5487,15,14,4.0,13.0,4.0,20.0,300.0,49.0,17.0,1022.1,-2.7,0.0,SW,1.8,Aotizhongxin,2013-10-01,Musim Semi
5488,15,15,14.0,19.0,4.0,28.0,300.0,43.0,15.9,1021.6,-2.1,0.0,WSW,2.7,Aotizhongxin,2013-10-01,Musim Semi
5489,15,16,9.0,20.0,3.0,40.0,400.0,38.0,14.4,1021.6,-1.7,0.0,SW,2.8,Aotizhongxin,2013-10-01,Musim Semi
5490,15,17,21.0,52.0,4.0,52.0,400.0,52.0,12.7,1021.4,-0.9,0.0,SW,2.1,Aotizhongxin,2013-10-01,Musim Semi
5491,15,18,23.0,48.0,3.0,61.0,400.0,27.0,11.7,1021.4,0.1,0.0,WSW,1.4,Aotizhongxin,2013-10-01,Musim Semi
5492,15,19,25.0,41.0,4.0,69.0,500.0,11.0,11.0,1021.5,-0.5,0.0,SW,2.0,Aotizhongxin,2013-10-01,Musim Semi
5493,15,20,33.0,47.0,4.0,79.0,600.0,4.0,9.5,1021.7,1.1,0.0,WSW,1.3,Aotizhongxin,2013-10-01,Musim Dingin
5494,15,21,43.0,67.0,6.0,87.0,600.0,1.0,6.4,1022.1,1.9,0.0,WSW,0.0,Aotizhongxin,2013-10-01,Musim Dingin
5495,15,22,45.0,69.0,9.0,85.0,600.0,1.0,5.0,1021.7,1.8,0.0,ENE,0.7,Aotizhongxin,2013-10-01,Musim Dingin
5496,15,23,49.0,66.0,7.0,86.0,800.0,1.0,4.6,1021.7,2.8,0.0,E,0.5,Aotizhongxin,2013-10-01,Musim Dingin
5497,16,0,48.0,73.0,7.0,81.0,800.0,1.0,4.8,1021.5,1.8,0.0,E,0.7,Aotizhongxin,2013-10-01,Musim Dingin
5498,16,1,47.0,74.0,5.0,65.0,800.0,1.0,3.6,1021.5,2.3,0.0,ENE,0.6,Aotizhongxin,2013-10-01,Musim Dingin
5499,16,2,45.0,60.0,5.0,62.0,700.0,1.0,3.4,1021.5,2.5,0.0,NE,0.7,Aotizhongxin,2013-10-01,Musim Dingin
5500,16,3,32.0,40.0,5.0,54.0,500.0,1.0,2.5,1021.3,1.9,0.0,WSW,0.0,Aotizhongxin,2013-10-01,Musim Dingin
5501,16,4,25.0,34.0,4.0,49.0,400.0,1.0,2.0,1021.3,1.6,0.0,W,0.4,Aotizhongxin,2013-10-01,Musim Dingin
5502,16,5,26.0,54.0,5.0,46.0,400.0,1.0,1.6,1021.2,1.2,0.0,SSE,0.4,Aotizhongxin,2013-10-01,Musim Dingin
5503,16,6,26.0,46.0,5.0,44.0,500.0,1.0,1.7,1021.4,1.4,0.0,N,0.4,Aotizhongxin,2013-10-01,Musim Dingin
5504,16,7,35.0,65.0,7.0,47.0,600.0,1.0,5.1,1021.5,5.0,0.0,NE,1.3,Aotizhongxin,2013-10-01,Musim Dingin
5505,16,8,41.0,77.0,10.0,55.0,1000.0,1.0,11.4,1021.7,2.9,0.0,E,1.0,Aotizhongxin,2013-10-01,Musim Semi
5506,16,9,51.0,104.0,10.0,61.0,1100.0,1.0,13.9,1021.3,0.8,0.0,S,0.5,Aotizhongxin,2013-10-01,Musim Semi
5507,16,10,46.0,59.0,8.0,61.0,800.0,1.0,15.9,1020.7,-0.4,0.0,SW,1.7,Aotizhongxin,2013-10-01,Musim Semi
5508,16,11,39.0,75.0,20.0,73.0,800.0,4.0,17.9,1019.8,-1.4,0.0,W,1.6,Aotizhongxin,2013-10-01,Musim Semi
5509,16,12,46.0,72.0,16.0,83.0,900.0,7.0,19.6,1018.7,-0.4,0.0,SSW,1.4,Aotizhongxin,2013-10-01,Musim Semi
5510,16,13,46.0,60.0,9.0,86.0,800.0,19.0,20.1,1017.9,-0.6,0.0,SSW,1.8,Aotizhongxin,2013-10-01,Musim Panas
5511,16,14,29.0,45.0,6.0,61.0,500.0,47.0,20.4,1017.4,0.2,0.0,SSW,1.6,Aotizhongxin,2013-10-01,Musim Panas
5512,16,15,35.0,64.0,8.0,50.0,400.0,58.0,19.8,1017.2,-0.3,0.0,SW,2.1,Aotizhongxin,2013-10-01,Musim Semi
5513,16,16,25.0,46.0,7.0,43.0,400.0,61.0,17.9,1017.3,-0.4,0.0,SSW,2.3,Aotizhongxin,2013-10-01,Musim Semi
5514,16,17,29.0,75.0,6.0,51.0,400.0,60.0,15.7,1017.6,1.4,0.0,SSW,1.2,Aotizhongxin,2013-10-01,Musim Semi
5515,16,18,37.0,82.0,6.0,66.0,500.0,38.0,15.3,1018.1,2.8,0.0,WSW,1.9,Aotizhongxin,2013-10-01,Musim Semi
5516,16,19,56.0,122.0,6.0,81.0,800.0,31.0,11.4,1018.6,5.0,0.0,SW,1.0,Aotizhongxin,2013-10-01,Musim Semi
5517,16,20,94.0,169.0,8.0,108.0,1100.0,5.0,10.2,1019.0,6.7,0.0,WNW,0.7,Aotizhongxin,2013-10-01,Musim Semi
5518,16,21,106.0,161.0,9.0,112.0,1200.0,1.0,8.3,1019.5,6.4,0.0,SW,0.7,Aotizhongxin,2013-10-01,Musim Dingin
5519,16,22,107.0,156.0,9.0,103.0,1300.0,1.0,7.4,1019.7,5.7,0.0,W,0.4,Aotizhongxin,2013-10-01,Musim Dingin
5520,16,23,120.0,162.0,14.0,96.0,1200.0,1.0,6.6,1019.6,5.5,0.0,WSW,0.2,Aotizhongxin,2013-10-01,Musim Dingin
5521,17,0,142.0,184.0,16.0,92.0,1300.0,1.0,6.7,1019.7,4.0,0.0,ENE,0.7,Aotizhongxin,2013-10-01,Musim Dingin
5522,17,1,140.0,166.0,10.0,86.0,1400.0,1.0,7.1,1019.9,4.1,0.0,ENE,0.7,Aotizhongxin,2013-10-01,Musim Dingin
5523,17,2,94.0,108.0,15.0,85.0,1200.0,1.0,6.6,1020.1,4.8,0.0,NE,0.8,Aotizhongxin,2013-10-01,Musim Dingin
5524,17,3,94.0,108.0,15.0,85.0,1300.0,1.0,6.1,1020.1,4.7,0.0,NE,0.7,Aotizhongxin,2013-10-01,Musim Dingin
5525,17,4,123.0,220.0,13.0,87.0,1400.0,1.0,5.8,1020.8,4.3,0.0,NNE,1.0,Aotizhongxin,2013-10-01,Musim Dingin
5526,17,5,117.0,156.0,17.0,78.0,1300.0,1.0,5.6,1021.1,4.2,0.0,NE,0.5,Aotizhongxin,2013-10-01,Musim Dingin
5527,17,6,98.0,133.0,17.0,70.0,1200.0,1.0,5.6,1021.6,4.6,0.0,NE,0.7,Aotizhongxin,2013-10-01,Musim Dingin
5528,17,7,68.0,99.0,11.0,60.0,1000.0,1.0,7.4,1022.4,4.9,0.0,NE,1.4,Aotizhongxin,2013-10-01,Musim Dingin
5529,17,8,67.0,105.0,13.0,61.0,1100.0,1.0,10.6,1022.8,5.1,0.0,NNE,1.8,Aotizhongxin,2013-10-01,Musim Semi
5530,17,9,77.0,124.0,17.0,67.0,1100.0,1.0,12.5,1022.7,5.6,0.0,NNE,1.4,Aotizhongxin,2013-10-01,Musim Semi
5531,17,10,99.0,159.0,19.0,80.0,1400.0,1.0,14.1,1022.3,6.2,0.0,NNE,1.2,Aotizhongxin,2013-10-01,Musim Semi
5532,17,11,135.0,202.0,28.0,104.0,1500.0,1.0,15.8,1021.6,6.5,0.0,ENE,0.7,Aotizhongxin,2013-10-01,Musim Semi
5533,17,12,168.0,238.0,29.0,136.0,1800.0,1.0,17.6,1020.3,4.5,0.0,SW,2.2,Aotizhongxin,2013-10-01,Musim Semi
5534,17,13,189.0,217.0,30.0,149.0,1700.0,9.0,18.2,1019.7,6.1,0.0,S,1.3,Aotizhongxin,2013-10-01,Musim Semi
5535,17,14,157.0,162.0,40.0,99.0,1200.0,44.0,18.6,1019.4,2.8,0.0,SSE,2.2,Aotizhongxin,2013-10-01,Musim Semi
5536,17,15,133.0,162.0,35.0,65.0,800.0,52.0,18.1,1018.9,2.4,0.0,SSW,1.3,Aotizhongxin,2013-10-01,Musim Semi
5537,17,16,91.0,68.0,26.0,54.0,700.0,56.0,16.3,1018.8,4.6,0.0,SSW,1.5,Aotizhongxin,2013-10-01,Musim Semi
5538,17,17,111.0,151.0,28.0,64.0,800.0,54.0,13.9,1019.2,5.8,0.0,SSW,0.9,Aotizhongxin,2013-10-01,Musim Semi
5539,17,18,148.0,171.0,34.0,91.0,1000.0,38.0,13.7,1019.9,5.6,0.0,SW,1.0,Aotizhongxin,2013-10-01,Musim Semi
5540,17,19,167.0,194.0,25.0,123.0,1200.0,6.0,11.8,1019.8,6.9,0.0,SSE,0.0,Aotizhongxin,2013-10-01,Musim Semi
5541,17,20,180.0,208.0,22.0,136.0,1400.0,1.0,9.6,1019.8,7.2,0.0,NW,0.6,Aotizhongxin,2013-10-01,Musim Dingin
5542,17,21,191.0,230.0,24.0,137.0,1600.0,1.0,8.6,1019.7,6.9,0.0,ESE,0.0,Aotizhongxin,2013-10-01,Musim Dingin
5543,17,22,194.0,251.0,25.0,135.0,1700.0,1.0,8.1,1019.9,7.2,0.0,N,0.2,Aotizhongxin,2013-10-01,Musim Dingin
5544,17,23,201.0,272.0,24.0,132.0,1800.0,1.0,7.8,1019.8,7.2,0.0,ESE,0.0,Aotizhongxin,2013-10-01,Musim Dingin
5545,18,0,211.0,273.0,23.0,127.0,1800.0,1.0,7.9,1020.1,7.1,0.0,ENE,1.0,Aotizhongxin,2013-10-01,Musim Dingin
5546,18,1,217.0,261.0,21.0,119.0,2000.0,1.0,7.9,1020.0,6.5,0.0,NE,0.8,Aotizhongxin,2013-10-01,Musim Dingin
5547,18,2,254.0,319.0,25.0,122.0,2100.0,1.0,7.8,1019.7,6.9,0.0,ENE,1.1,Aotizhongxin,2013-10-01,Musim Dingin
5548,18,3,247.0,323.0,24.0,108.0,2200.0,1.0,7.5,1019.7,6.6,0.0,NE,1.0,Aotizhongxin,2013-10-01,Musim Dingin
5549,18,4,230.0,274.0,22.0,99.0,2100.0,1.0,6.9,1019.9,6.0,0.0,NE,0.9,Aotizhongxin,2013-10-01,Musim Dingin
5550,18,5,198.0,219.0,25.0,91.0,1800.0,1.0,6.7,1020.1,5.8,0.0,NE,1.1,Aotizhongxin,2013-10-01,Musim Dingin
5551,18,6,180.0,201.0,25.0,85.0,1800.0,1.0,6.8,1020.6,6.1,0.0,ENE,1.2,Aotizhongxin,2013-10-01,Musim Dingin
5552,18,7,173.0,189.0,25.0,84.0,1700.0,1.0,8.7,1021.5,6.3,0.0,NNE,1.0,Aotizhongxin,2013-10-01,Musim Dingin
5553,18,8,173.0,194.0,32.0,85.0,1800.0,1.0,10.5,1021.5,6.8,0.0,ENE,2.1,Aotizhongxin,2013-10-01,Musim Semi
5554,18,9,184.0,220.0,39.0,93.0,2100.0,1.0,11.9,1020.8,6.2,0.0,NE,1.7,Aotizhongxin,2013-10-01,Musim Semi
5555,18,10,201.0,225.0,53.0,104.0,2300.0,1.0,13.2,1020.3,6.5,0.0,ENE,1.7,Aotizhongxin,2013-10-01,Musim Semi
5556,18,11,226.0,243.0,74.0,117.0,2300.0,1.0,14.6,1019.6,6.9,0.0,ENE,1.3,Aotizhongxin,2013-10-01,Musim Semi
5557,18,12,225.0,236.0,68.0,126.0,2200.0,1.0,15.7,1018.6,7.7,0.0,ENE,0.9,Aotizhongxin,2013-10-01,Musim Semi
5558,18,13,234.0,247.0,66.0,142.0,2200.0,2.0,16.8,1018.1,7.4,0.0,N,1.0,Aotizhongxin,2013-10-01,Musim Semi
5559,18,14,248.0,249.0,67.0,140.0,2100.0,8.0,17.1,1017.7,8.5,0.0,NW,1.0,Aotizhongxin,2013-10-01,Musim Semi
5560,18,15,221.0,264.0,62.0,154.0,2200.0,8.0,16.1,1017.5,9.5,0.0,NNW,0.7,Aotizhongxin,2013-10-01,Musim Semi
5561,18,16,219.0,233.0,58.0,147.0,1800.0,23.0,14.2,1017.4,9.0,0.0,NE,0.6,Aotizhongxin,2013-10-01,Musim Semi
5562,18,17,207.0,240.0,51.0,143.0,1700.0,24.0,12.6,1017.9,9.4,0.0,SSE,0.0,Aotizhongxin,2013-10-01,Musim Semi
5563,18,18,250.0,258.0,45.0,149.0,1800.0,4.0,11.0,1018.2,9.1,0.0,NNW,0.0,Aotizhongxin,2013-10-01,Musim Semi
5564,18,19,248.0,276.0,36.0,163.0,2400.0,1.0,10.3,1018.1,8.9,0.0,W,0.0,Aotizhongxin,2013-10-01,Musim Semi
5565,18,20,267.0,298.0,31.0,166.0,2900.0,1.0,10.0,1018.4,9.1,0.0,N,0.0,Aotizhongxin,2013-10-01,Musim Semi
5566,18,21,264.0,274.0,29.0,159.0,3000.0,1.0,11.4,1019.0,8.8,0.0,ENE,1.0,Aotizhongxin,2013-10-01,Musim Semi
5567,18,22,268.0,287.0,44.0,158.0,2700.0,1.0,11.7,1019.0,9.3,0.0,NE,1.1,Aotizhongxin,2013-10-01,Musim Semi
5568,18,23,269.0,298.0,44.0,147.0,2600.0,1.0,11.9,1018.9,9.5,0.0,NE,0.6,Aotizhongxin,2013-10-01,Musim Semi
5569,19,0,274.0,300.0,41.0,136.0,2500.0,1.0,11.6,1019.0,9.8,0.0,SE,0.6,Aotizhongxin,2013-10-01,Musim Semi
5570,19,1,262.0,265.0,37.0,125.0,2200.0,1.0,12.0,1018.8,9.7,0.0,NE,0.9,Aotizhongxin,2013-10-01,Musim Semi
5571,19,2,223.0,238.0,32.0,117.0,2000.0,1.0,11.3,1018.6,9.6,0.0,NNE,1.0,Aotizhongxin,2013-10-01,Musim Semi
5572,19,3,224.0,237.0,32.0,109.0,1900.0,1.0,10.6,1018.6,9.2,0.0,NE,1.4,Aotizhongxin,2013-10-01,Musim Semi
5573,19,4,255.0,237.0,26.0,97.0,1700.0,1.0,10.2,1019.1,3.9,0.0,NNE,1.7,Aotizhongxin,2013-10-01,Musim Semi
5574,19,5,157.0,13.0,24.0,66.0,1000.0,1.0,9.9,1019.4,1.5,0.0,NE,1.4,Aotizhongxin,2013-10-01,Musim Dingin
5575,19,6,60.0,25.0,22.0,46.0,600.0,6.0,10.6,1019.8,0.3,0.0,NNE,1.5,Aotizhongxin,2013-10-01,Musim Semi
5576,19,7,45.0,2.0,18.0,46.0,500.0,6.0,11.6,1020.8,0.1,0.0,ENE,1.7,Aotizhongxin,2013-10-01,Musim Semi
5577,19,8,7.0,8.0,17.0,41.0,500.0,9.0,13.3,1021.1,-1.1,0.0,NE,2.9,Aotizhongxin,2013-10-01,Musim Semi
5578,19,9,3.0,23.0,19.0,41.0,500.0,11.0,15.4,1020.9,-2.6,0.0,N,3.5,Aotizhongxin,2013-10-01,Musim Semi
5579,19,10,3.0,6.0,15.0,35.0,500.0,21.0,16.5,1020.6,-2.6,0.0,NNW,4.3,Aotizhongxin,2013-10-01,Musim Semi
5580,19,11,9.0,13.0,8.0,18.0,300.0,40.0,16.7,1020.3,-2.4,0.0,NNE,3.9,Aotizhongxin,2013-10-01,Musim Semi
5581,19,12,10.0,23.0,10.0,16.0,300.0,45.0,18.0,1019.8,-1.8,0.0,N,5.0,Aotizhongxin,2013-10-01,Musim Semi
5582,19,13,15.0,18.0,12.0,18.0,300.0,44.0,18.8,1019.3,-0.1,0.0,NNE,2.9,Aotizhongxin,2013-10-01,Musim Semi
5583,19,14,13.0,23.0,11.0,16.0,300.0,47.0,18.2,1019.2,-0.1,0.0,NNW,3.3,Aotizhongxin,2013-10-01,Musim Semi
5584,19,15,13.0,26.0,8.0,15.0,300.0,47.0,18.0,1019.4,-0.3,0.0,NNW,3.6,Aotizhongxin,2013-10-01,Musim Semi
5585,19,16,11.0,18.0,6.0,15.0,200.0,46.0,15.9,1019.7,0.4,0.0,NW,1.9,Aotizhongxin,2013-10-01,Musim Semi
5586,19,17,13.0,17.0,8.0,16.0,200.0,44.0,15.2,1019.9,0.6,0.0,NNE,2.4,Aotizhongxin,2013-10-01,Musim Semi
5587,19,18,12.0,20.0,9.0,23.0,300.0,36.0,13.8,1020.9,1.1,0.0,NE,1.7,Aotizhongxin,2013-10-01,Musim Semi
5588,19,19,14.0,26.0,6.0,31.0,300.0,24.0,13.4,1021.2,-0.3,0.0,N,2.2,Aotizhongxin,2013-10-01,Musim Semi
5589,19,20,3.0,6.0,4.0,23.0,200.0,37.0,11.6,1021.5,0.9,0.0,NNE,0.7,Aotizhongxin,2013-10-01,Musim Semi
5590,19,21,3.0,8.0,4.0,22.0,200.0,38.0,7.7,1021.6,2.2,0.0,NNW,0.1,Aotizhongxin,2013-10-01,Musim Dingin
5591,19,22,9.0,11.0,4.0,31.0,200.0,26.0,6.3,1020.8,3.1,0.0,NW,0.0,Aotizhongxin,2013-10-01,Musim Dingin
5592,19,23,3.0,12.0,5.0,54.0,300.0,4.0,5.6,1020.7,3.9,0.0,NNE,0.5,Aotizhongxin,2013-10-01,Musim Dingin
5593,20,0,22.0,40.0,8.0,66.0,500.0,1.0,5.4,1020.5,4.4,0.0,N,0.2,Aotizhongxin,2013-10-01,Musim Dingin
5594,20,1,24.0,41.0,11.0,68.0,700.0,1.0,5.1,1020.7,4.4,0.0,WNW,0.2,Aotizhongxin,2013-10-01,Musim Dingin
5595,20,2,25.0,30.0,9.0,59.0,700.0,1.0,4.6,1020.6,3.7,0.0,W,0.6,Aotizhongxin,2013-10-01,Musim Dingin
5596,20,3,18.0,28.0,4.0,51.0,300.0,1.0,4.8,1020.5,4.2,0.0,WNW,0.0,Aotizhongxin,2013-10-01,Musim Dingin
5597,20,4,6.0,18.0,5.0,51.0,200.0,1.0,5.7,1020.6,4.3,0.0,NNE,0.9,Aotizhongxin,2013-10-01,Musim Dingin
5598,20,5,25.0,44.0,5.0,58.0,300.0,1.0,5.0,1020.7,3.2,0.0,E,0.5,Aotizhongxin,2013-10-01,Musim Dingin
5599,20,6,25.0,36.0,6.0,58.0,300.0,1.0,4.3,1021.0,3.3,0.0,NW,1.2,Aotizhongxin,2013-10-01,Musim Dingin
5600,20,7,21.0,52.0,4.0,58.0,400.0,1.0,7.7,1021.5,3.7,0.0,NNE,0.9,Aotizhongxin,2013-10-01,Musim Dingin
5601,20,8,27.0,49.0,6.0,58.0,400.0,3.0,12.8,1021.9,3.2,0.0,NE,1.3,Aotizhongxin,2013-10-01,Musim Semi
5602,20,9,25.0,56.0,5.0,50.0,400.0,5.0,15.6,1021.9,0.9,0.0,ENE,1.0,Aotizhongxin,2013-10-01,Musim Semi
